# Time,     Simple,     Modified,   Improved,  T_exact
16.100000	146.912134	147.001210	147.001210	144.708793
16.200000	146.677574	146.766791	146.766791	144.485807
16.300000	146.444186	146.533542	146.533542	144.263933
16.400000	146.211965	146.301456	146.301456	144.043165
16.500000	145.980905	146.070527	146.070527	143.823499
16.600000	145.751001	145.840751	145.840751	143.604929
16.700000	145.522246	145.612120	145.612120	143.387448
16.800000	145.294634	145.384629	145.384629	143.171052
16.900000	145.068161	145.158274	145.158274	142.955736
17.000000	144.842820	144.933047	144.933047	142.741493
17.100000	144.618606	144.708943	144.708943	142.528319
17.200000	144.395513	144.485957	144.485957	142.316208
17.300000	144.173536	144.264084	144.264084	142.105155
17.400000	143.952668	144.043316	144.043316	141.895155
17.500000	143.732905	143.823650	143.823650	141.686202
17.600000	143.514240	143.605080	143.605080	141.478291
17.700000	143.296669	143.387600	143.387600	141.271417
17.800000	143.080186	143.171204	143.171204	141.065575
17.900000	142.864785	142.955888	142.955888	140.860760
18.000000	142.650461	142.741645	142.741645	140.656966
18.100000	142.437208	142.528471	142.528471	140.454189
18.200000	142.225022	142.316360	142.316360	140.252422
18.300000	142.013897	142.105308	142.105308	140.051663
18.400000	141.803828	141.895307	141.895307	139.851904
18.500000	141.594809	141.686355	141.686355	139.653142
18.600000	141.386835	141.478444	141.478444	139.455371
18.700000	141.179900	141.271570	141.271570	139.258587
18.800000	140.974001	141.065728	141.065728	139.062784
18.900000	140.769131	140.860913	140.860913	138.867957
19.000000	140.565285	140.657119	140.657119	138.674102
19.100000	140.362459	140.454342	140.454342	138.481214
19.200000	140.160647	140.252576	140.252576	138.289289
19.300000	139.959843	140.051816	140.051816	138.098320
19.400000	139.760044	139.852057	139.852057	137.908304
19.500000	139.561244	139.653295	139.653295	137.719235
19.600000	139.363438	139.455525	139.455525	137.531110
19.700000	139.166620	139.258740	139.258740	137.343923
19.800000	138.970787	139.062937	139.062937	137.157669
19.900000	138.775933	138.868111	138.868111	136.972344
20.000000	138.582054	138.674256	138.674256	136.787944
20.100000	138.389143	138.481368	138.481368	136.604463
20.200000	138.197198	138.289442	138.289442	136.421898
20.300000	138.006212	138.098474	138.098474	136.240243
20.400000	137.816181	137.908458	137.908458	136.059494
20.500000	137.627100	137.719389	137.719389	135.879647
20.600000	137.438964	137.531264	137.531264	135.700696
20.700000	137.251769	137.344077	137.344077	135.522638
20.800000	137.065511	137.157823	137.157823	135.345468
20.900000	136.880183	136.972498	136.972498	135.169182
21.000000	136.695782	136.788098	136.788098	134.993775
21.100000	136.512303	136.604617	136.604617	134.819243
21.200000	136.329742	136.422052	136.422052	134.645581
21.300000	136.148093	136.240397	136.240397	134.472785
21.400000	135.967353	136.059648	136.059648	134.300852
21.500000	135.787516	135.879800	135.879800	134.129776
21.600000	135.608578	135.700850	135.700850	133.959553
21.700000	135.430535	135.522792	135.522792	133.790179
21.800000	135.253383	135.345622	135.345622	133.621649
21.900000	135.077116	135.169336	135.169336	133.453961
22.000000	134.901730	134.993929	134.993929	133.287108
22.100000	134.727222	134.819396	134.819396	133.121088
22.200000	134.553585	134.645735	134.645735	132.955896
22.300000	134.380817	134.472939	134.472939	132.791528
22.400000	134.208913	134.301005	134.301005	132.627979
22.500000	134.037869	134.129929	134.129929	132.465247
22.600000	133.867679	133.959706	133.959706	132.303326
22.700000	133.698341	133.790332	133.790332	132.142212
22.800000	133.529849	133.621803	133.621803	131.981902
22.900000	133.362200	133.454114	133.454114	131.822392
23.000000	133.195389	133.287262	133.287262	131.663677
23.100000	133.029412	133.121241	133.121241	131.505754
23.200000	132.864265	132.956049	132.956049	131.348618
23.300000	132.699944	132.791681	132.791681	131.192266
23.400000	132.536444	132.628132	132.628132	131.036694
23.500000	132.373762	132.465399	132.465399	130.881898
23.600000	132.211893	132.303478	132.303478	130.727874
23.700000	132.050834	132.142365	132.142365	130.574618
23.800000	131.890579	131.982055	131.982055	130.422126
23.900000	131.731127	131.822544	131.822544	130.270395
24.000000	131.572471	131.663829	131.663829	130.119421
24.100000	131.414609	131.505906	131.505906	129.969200
24.200000	131.257535	131.348770	131.348770	129.819728
24.300000	131.101248	131.192418	131.192418	129.671001
24.400000	130.945742	131.036846	131.036846	129.523017
24.500000	130.791013	130.882050	130.882050	129.375770
24.600000	130.637058	130.728026	130.728026	129.229258
24.700000	130.483873	130.574769	130.574769	129.083476
24.800000	130.331453	130.422278	130.422278	128.938422
24.900000	130.179796	130.270547	130.270547	128.794091
25.000000	130.028897	130.119572	130.119572	128.650480
25.100000	129.878752	129.969351	129.969351	128.507585
25.200000	129.729359	129.819879	129.819879	128.365403
25.300000	129.580712	129.671152	129.671152	128.223930
25.400000	129.432808	129.523167	129.523167	128.083162
25.500000	129.285644	129.375921	129.375921	127.943097
25.600000	129.139216	129.229408	129.229408	127.803730
25.700000	128.993520	129.083626	129.083626	127.665058
25.800000	128.848552	128.938572	128.938572	127.527078
25.900000	128.704310	128.794241	128.794241	127.389786
26.000000	128.560788	128.650629	128.650629	127.253179
26.100000	128.417984	128.507734	128.507734	127.117254
26.200000	128.275894	128.365552	128.365552	126.982006
26.300000	128.134515	128.224079	128.224079	126.847432
26.400000	127.993842	128.083311	128.083311	126.713530
26.500000	127.853873	127.943246	127.943246	126.580296
26.600000	127.714604	127.803879	127.803879	126.447726
26.700000	127.576031	127.665207	127.665207	126.315818
26.800000	127.438150	127.527227	127.527227	126.184567
26.900000	127.300960	127.389935	127.389935	126.053971
27.000000	127.164455	127.253327	127.253327	125.924026
27.100000	127.028633	127.117402	127.117402	125.794729
27.200000	126.893489	126.982153	126.982153	125.666078
27.300000	126.759022	126.847580	126.847580	125.538068
27.400000	126.625227	126.713678	126.713678	125.410696
27.500000	126.492101	126.580443	126.580443	125.283960
27.600000	126.359640	126.447873	126.447873	125.157855
27.700000	126.227842	126.315964	126.315964	125.032380
27.800000	126.096703	126.184714	126.184714	124.907530
27.900000	125.966219	126.054117	126.054117	124.783304
28.000000	125.836388	125.924172	125.924172	124.659696
28.100000	125.707206	125.794876	125.794876	124.536706
28.200000	125.578670	125.666224	125.666224	124.414328
28.300000	125.450777	125.538213	125.538213	124.292561
28.400000	125.323523	125.410842	125.410842	124.171402
28.500000	125.196905	125.284105	125.284105	124.050846
28.600000	125.070921	125.158001	125.158001	123.930892
28.700000	124.945566	125.032525	125.032525	123.811536
28.800000	124.820838	124.907675	124.907675	123.692776
28.900000	124.696734	124.783448	124.783448	123.574608
29.000000	124.573251	124.659841	124.659841	123.457029
29.100000	124.450384	124.536850	124.536850	123.340036
29.200000	124.328132	124.414472	124.414472	123.223627
29.300000	124.206492	124.292705	124.292705	123.107799
29.400000	124.085459	124.171545	124.171545	122.992549
29.500000	123.965032	124.050990	124.050990	122.877873
29.600000	123.845207	123.931035	123.931035	122.763769
29.700000	123.725981	123.811679	123.811679	122.650234
29.800000	123.607351	123.692919	123.692919	122.537266
29.900000	123.489314	123.574750	123.574750	122.424860
30.000000	123.371868	123.457171	123.457171	122.313016
30.100000	123.255008	123.340178	123.340178	122.201729
30.200000	123.138733	123.223769	123.223769	122.090998
30.300000	123.023039	123.107941	123.107941	121.980818
30.400000	122.907924	122.992690	122.992690	121.871189
30.500000	122.793385	122.878014	122.878014	121.762106
30.600000	122.679418	122.763910	122.763910	121.653567
30.700000	122.566021	122.650375	122.650375	121.545569
30.800000	122.453191	122.537406	122.537406	121.438110
30.900000	122.340925	122.425001	122.425001	121.331187
31.000000	122.229220	122.313156	122.313156	121.224797
31.100000	122.118074	122.201869	122.201869	121.118938
31.200000	122.007484	122.091137	122.091137	121.013607
31.300000	121.897446	121.980958	121.980958	120.908801
31.400000	121.787959	121.871328	121.871328	120.804518
31.500000	121.679019	121.762244	121.762244	120.700755
31.600000	121.570624	121.653705	121.653705	120.597510
31.700000	121.462771	121.545707	121.545707	120.494779
31.800000	121.355457	121.438248	121.438248	120.392561
31.900000	121.248680	121.331325	121.331325	120.290853
32.000000	121.142436	121.224935	121.224935	120.189652
32.100000	121.036724	121.119076	121.119076	120.088955
32.200000	120.931541	121.013744	121.013744	119.988761
32.300000	120.826883	120.908938	120.908938	119.889067
32.400000	120.722748	120.804655	120.804655	119.789870
32.500000	120.619135	120.700892	120.700892	119.691168
32.600000	120.516039	120.597646	120.597646	119.592957
32.700000	120.413459	120.494915	120.494915	119.495237
32.800000	120.311391	120.392697	120.392697	119.398004
32.900000	120.209835	120.290988	120.290988	119.301256
33.000000	120.108785	120.189787	120.189787	119.204991
33.100000	120.008241	120.089090	120.089090	119.109206
33.200000	119.908200	119.988896	119.988896	119.013898
33.300000	119.808659	119.889201	119.889201	118.919066
33.400000	119.709616	119.790004	119.790004	118.824707
33.500000	119.611068	119.691301	119.691301	118.730818
33.600000	119.513013	119.593091	119.593091	118.637398
33.700000	119.415447	119.495370	119.495370	118.544443
33.800000	119.318370	119.398137	119.398137	118.451952
33.900000	119.221778	119.301389	119.301389	118.359923
34.000000	119.125669	119.205123	119.205123	118.268352
34.100000	119.030041	119.109338	119.109338	118.177239
34.200000	118.934891	119.014030	119.014030	118.086579
34.300000	118.840216	118.919198	118.919198	117.996372
34.400000	118.746015	118.824838	118.824838	117.906615
34.500000	118.652285	118.730949	118.730949	117.817305
34.600000	118.559024	118.637529	118.637529	117.728441
34.700000	118.466229	118.544574	118.544574	117.640020
34.800000	118.373898	118.452083	118.452083	117.552040
34.900000	118.282028	118.360053	118.360053	117.464499
35.000000	118.190618	118.268482	118.268482	117.377394
35.100000	118.099665	118.177368	118.177368	117.290724
35.200000	118.009167	118.086709	118.086709	117.204486
35.300000	117.919121	117.996501	117.996501	117.118679
35.400000	117.829525	117.906744	117.906744	117.033299
35.500000	117.740378	117.817434	117.817434	116.948345
35.600000	117.651676	117.728569	117.728569	116.863815
35.700000	117.563417	117.640148	117.640148	116.779706
35.800000	117.475600	117.552168	117.552168	116.696017
35.900000	117.388222	117.464626	117.464626	116.612745
36.000000	117.301281	117.377522	117.377522	116.529889
36.100000	117.214775	117.290851	117.290851	116.447446
36.200000	117.128701	117.204613	117.204613	116.365414
36.300000	117.043057	117.118805	117.118805	116.283791
36.400000	116.957842	117.033425	117.033425	116.202575
36.500000	116.873053	116.948471	116.948471	116.121764
36.600000	116.788688	116.863940	116.863940	116.041357
36.700000	116.704744	116.779831	116.779831	115.961350
36.800000	116.621220	116.696142	116.696142	115.881743
36.900000	116.538114	116.612870	116.612870	115.802532
37.000000	116.455424	116.530013	116.530013	115.723717
37.100000	116.373147	116.447570	116.447570	115.645294
37.200000	116.291281	116.365538	116.365538	115.567263
37.300000	116.209824	116.283914	116.283914	115.489621
37.400000	116.128775	116.202698	116.202698	115.412366
37.500000	116.048131	116.121887	116.121887	115.335497
37.600000	115.967891	116.041480	116.041480	115.259011
37.700000	115.888051	115.961473	115.961473	115.182906
37.800000	115.808611	115.881865	115.881865	115.107181
37.900000	115.729568	115.802654	115.802654	115.031834
38.000000	115.650920	115.723838	115.723838	114.956862
38.100000	115.572666	115.645416	115.645416	114.882264
38.200000	115.494802	115.567384	115.567384	114.808039
38.300000	115.417328	115.489742	115.489742	114.734183
38.400000	115.340242	115.412487	115.412487	114.660696
38.500000	115.263540	115.335617	115.335617	114.587576
38.600000	115.187223	115.259131	115.259131	114.514820
38.700000	115.111287	115.183026	115.183026	114.442427
38.800000	115.035730	115.107300	115.107300	114.370395
38.900000	114.960551	115.031953	115.031953	114.298722
39.000000	114.885749	114.956981	114.956981	114.227407
39.100000	114.811320	114.882383	114.882383	114.156448
39.200000	114.737263	114.808157	114.808157	114.085842
39.300000	114.663577	114.734301	114.734301	114.015589
39.400000	114.590259	114.660814	114.660814	113.945686
39.500000	114.517308	114.587693	114.587693	113.876131
39.600000	114.444721	114.514937	114.514937	113.806924
39.700000	114.372498	114.442544	114.442544	113.738061
39.800000	114.300635	114.370512	114.370512	113.669543
39.900000	114.229132	114.298839	114.298839	113.601365
40.000000	114.157986	114.227523	114.227523	113.533528
40.100000	114.087196	114.156563	114.156563	113.466030
40.200000	114.016760	114.085958	114.085958	113.398867
40.300000	113.946677	114.015704	114.015704	113.332040
40.400000	113.876943	113.945801	113.945801	113.265547
40.500000	113.807559	113.876246	113.876246	113.199384
40.600000	113.738521	113.807038	113.807038	113.133552
40.700000	113.669828	113.738175	113.738175	113.068048
40.800000	113.601479	113.669656	113.669656	113.002871
40.900000	113.533472	113.601479	113.601479	112.938019
41.000000	113.465804	113.533642	113.533642	112.873490
41.100000	113.398475	113.466142	113.466142	112.809284
41.200000	113.331483	113.398980	113.398980	112.745397
41.300000	113.264825	113.332153	113.332153	112.681829
41.400000	113.198501	113.265659	113.265659	112.618578
41.500000	113.132509	113.199496	113.199496	112.555643
41.600000	113.066846	113.133664	113.133664	112.493021
41.700000	113.001512	113.068159	113.068159	112.430712
41.800000	112.936505	113.002982	113.002982	112.368714
41.900000	112.871822	112.938130	112.938130	112.307024
42.000000	112.807463	112.873601	112.873601	112.245643
42.100000	112.743426	112.809394	112.809394	112.184567
42.200000	112.679708	112.745507	112.745507	112.123797
42.300000	112.616310	112.681939	112.681939	112.063329
42.400000	112.553228	112.618687	112.618687	112.003163
42.500000	112.490462	112.555752	112.555752	111.943297
42.600000	112.428010	112.493130	112.493130	111.883729
42.700000	112.365870	112.430820	112.430820	111.824459
42.800000	112.304040	112.368822	112.368822	111.765484
42.900000	112.242520	112.307132	112.307132	111.706804
43.000000	112.181308	112.245750	112.245750	111.648416
43.100000	112.120401	112.184675	112.184675	111.590319
43.200000	112.059799	112.123904	112.123904	111.532512
43.300000	111.999500	112.063436	112.063436	111.474993
43.400000	111.939503	112.003269	112.003269	111.417762
43.500000	111.879805	111.943403	111.943403	111.360815
43.600000	111.820406	111.883835	111.883835	111.304153
43.700000	111.761304	111.824565	111.824565	111.247773
43.800000	111.702498	111.765590	111.765590	111.191675
43.900000	111.643985	111.706909	111.706909	111.135856
44.000000	111.585765	111.648521	111.648521	111.080316
44.100000	111.527836	111.590424	111.590424	111.025053
